,Rooms,Price,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Propertycount,Type_h,Type_t,Type_u,Method_PI,Method_S,Method_SA,Method_SP,Method_VB,Regionname_Eastern Metropolitan,Regionname_Eastern Victoria,Regionname_Northern Metropolitan,Regionname_Northern Victoria,Regionname_South-Eastern Metropolitan,Regionname_Southern Metropolitan,Regionname_Western Metropolitan,Regionname_Western Victoria,Regionname_nan
2120,4.0,1650000.0,7.8,3124.0,3.0,1.0,2.0,512.0,133.0,1970.0,8920.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2121,3.0,1515000.0,7.8,3124.0,3.0,2.0,2.0,318.0,133.0,1970.0,8920.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2122,3.0,2132500.0,7.8,3124.0,3.0,1.0,2.0,512.0,133.0,1970.0,8920.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2123,2.0,1800000.0,7.8,3124.0,2.0,1.0,4.0,368.0,133.0,1970.0,8920.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2126,2.0,530000.0,7.8,3124.0,2.0,1.0,1.0,0.0,133.0,1970.0,8920.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2128,4.0,1100000.0,7.8,3124.0,3.0,1.0,2.0,512.0,133.0,1970.0,8920.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2129,3.0,1333000.0,7.8,3124.0,3.0,1.0,2.0,512.0,133.0,1970.0,8920.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2131,2.0,558000.0,7.8,3124.0,3.0,1.0,1.0,0.0,133.0,1970.0,8920.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2133,2.0,1185000.0,7.8,3124.0,3.0,2.0,2.0,259.0,133.0,1970.0,8920.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2134,3.0,2177000.0,7.8,3124.0,3.0,1.0,2.0,635.0,130.0,1920.0,8920.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2135,2.0,840000.0,7.8,3124.0,3.0,1.0,2.0,512.0,133.0,1970.0,8920.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2136,3.0,2155000.0,7.8,3124.0,3.0,1.0,1.0,891.0,133.0,1970.0,8920.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2137,3.0,1865000.0,7.8,3124.0,3.0,1.0,2.0,512.0,133.0,1970.0,8920.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2139,2.0,1470000.0,7.8,3124.0,2.0,1.0,2.0,400.0,133.0,1970.0,8920.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2142,5.0,2010000.0,7.8,3124.0,3.0,1.0,2.0,512.0,133.0,1970.0,8920.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2143,2.0,820000.0,7.8,3124.0,2.0,1.0,1.0,166.0,133.0,1969.0,8920.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2144,3.0,2105000.0,7.8,3124.0,3.0,1.0,2.0,692.0,164.0,1940.0,8920.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2145,3.0,1625000.0,7.8,3124.0,3.0,2.0,2.0,283.0,160.0,1990.0,8920.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2146,3.0,1750000.0,7.8,3124.0,3.0,2.0,3.0,780.0,133.0,1970.0,8920.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2149,2.0,667000.0,7.8,3124.0,2.0,1.0,1.0,83.0,81.0,1960.0,8920.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2151,2.0,1175000.0,7.8,3124.0,2.0,1.0,1.0,246.0,133.0,1970.0,8920.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2152,2.0,775000.0,7.8,3124.0,2.0,2.0,1.0,103.0,133.0,1970.0,8920.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2153,3.0,2220000.0,7.8,3124.0,3.0,2.0,2.0,850.0,133.0,1970.0,8920.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2154,4.0,2015000.0,7.8,3124.0,4.0,1.0,4.0,772.0,145.0,1920.0,8920.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2155,2.0,700000.0,7.8,3124.0,2.0,1.0,1.0,631.0,75.0,1970.0,8920.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2156,3.0,1700000.0,7.8,3124.0,3.0,1.0,1.0,970.0,133.0,1970.0,8920.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2158,2.0,810000.0,7.8,3124.0,2.0,1.0,1.0,0.0,133.0,1970.0,8920.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2161,5.0,2125000.0,7.8,3124.0,4.0,3.0,2.0,603.0,282.0,1980.0,8920.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2163,4.0,2030000.0,7.8,3124.0,4.0,2.0,2.0,686.0,210.0,1960.0,8920.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2165,4.0,2000000.0,7.8,3124.0,4.0,3.0,4.0,697.0,271.0,1980.0,8920.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2166,2.0,706000.0,7.8,3124.0,2.0,1.0,1.0,95.0,133.0,1960.0,8920.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2167,5.0,2250000.0,7.8,3124.0,5.0,5.0,1.0,639.0,453.0,2010.0,8920.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2169,4.0,1500000.0,7.8,3124.0,3.0,1.0,2.0,512.0,133.0,1970.0,8920.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2171,3.0,1587500.0,9.0,3126.0,3.0,1.0,1.0,459.0,130.0,1920.0,3265.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2172,4.0,1550000.0,9.0,3126.0,4.0,2.0,4.0,318.0,232.0,1970.0,3265.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2173,2.0,765000.0,9.0,3126.0,2.0,1.0,1.0,543.0,133.0,1970.0,3265.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2174,3.0,2130000.0,9.0,3126.0,3.0,1.0,2.0,512.0,133.0,1970.0,3265.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2175,2.0,830000.0,9.0,3126.0,2.0,1.0,1.0,110.0,83.0,1960.0,3265.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2179,3.0,2200000.0,9.0,3126.0,3.0,3.0,2.0,468.0,148.0,1890.0,3265.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2181,2.0,1305000.0,9.0,3126.0,2.0,1.0,1.0,342.0,104.0,1945.0,3265.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2183,3.0,928000.0,9.0,3126.0,3.0,2.0,1.0,145.0,140.0,1998.0,3265.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2187,2.0,722000.0,9.0,3126.0,2.0,1.0,1.0,0.0,92.0,1965.0,3265.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2189,3.0,1680000.0,9.0,3126.0,3.0,2.0,2.0,387.0,133.0,1970.0,3265.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2190,3.0,1640000.0,9.0,3126.0,3.0,3.0,2.0,352.0,207.0,1997.0,3265.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2191,3.0,1680000.0,9.0,3126.0,3.0,2.0,1.0,325.0,197.0,1910.0,3265.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2193,3.0,1385000.0,9.0,3126.0,2.0,1.0,1.0,444.0,133.0,1910.0,3265.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2196,2.0,690500.0,9.0,3126.0,2.0,1.0,1.0,118.0,133.0,1970.0,3265.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2197,3.0,1850000.0,9.0,3126.0,3.0,2.0,2.0,361.0,216.0,1995.0,3265.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2198,2.0,736000.0,9.0,3126.0,2.0,1.0,2.0,132.0,133.0,1970.0,3265.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2199,3.0,1843000.0,9.0,3126.0,3.0,2.0,2.0,0.0,133.0,1970.0,3265.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2200,2.0,685000.0,9.0,3126.0,2.0,1.0,1.0,122.0,133.0,1970.0,3265.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2201,2.0,1800000.0,9.0,3126.0,2.0,1.0,3.0,716.0,133.0,1970.0,3265.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2202,3.0,1800000.0,9.0,3126.0,3.0,2.0,2.0,316.0,133.0,1986.0,3265.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2204,4.0,1742000.0,9.0,3126.0,4.0,2.0,2.0,780.0,133.0,1970.0,3265.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2207,4.0,1420000.0,9.0,3126.0,3.0,2.0,2.0,278.0,133.0,1970.0,3265.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2208,2.0,1016000.0,9.0,3126.0,2.0,1.0,2.0,0.0,133.0,1970.0,3265.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2209,3.0,1330000.0,3.2,3054.0,3.0,1.0,1.0,314.0,133.0,1900.0,3106.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2210,3.0,1540000.0,3.2,3054.0,3.0,1.0,0.0,169.0,133.0,1970.0,3106.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2211,4.0,1425000.0,3.2,3054.0,4.0,3.0,0.0,122.0,130.0,1890.0,3106.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2212,2.0,1725000.0,3.2,3054.0,2.0,1.0,1.0,210.0,133.0,1970.0,3106.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2213,3.0,1280000.0,3.2,3054.0,3.0,1.0,0.0,203.0,133.0,1970.0,3106.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2215,4.0,2175000.0,3.2,3054.0,3.0,1.0,0.0,418.0,163.0,1920.0,3106.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2216,3.0,1555000.0,3.2,3054.0,3.0,1.0,2.0,512.0,133.0,1970.0,3106.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2217,2.0,765000.0,3.2,3054.0,2.0,1.0,1.0,1031.0,133.0,1970.0,3106.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2218,2.0,800000.0,3.2,3054.0,2.0,1.0,1.0,73.0,104.0,2009.0,3106.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2219,2.0,1301000.0,3.2,3054.0,2.0,1.0,0.0,133.0,133.0,1970.0,3106.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2221,1.0,468000.0,3.2,3054.0,1.0,1.0,1.0,861.0,133.0,1970.0,3106.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2223,3.0,2210000.0,3.2,3054.0,2.0,2.0,1.0,190.0,133.0,1970.0,3106.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2224,2.0,1330000.0,3.2,3054.0,2.0,1.0,0.0,116.0,133.0,1970.0,3106.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2226,3.0,1214000.0,3.2,3054.0,3.0,3.0,1.0,144.0,133.0,1970.0,3106.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2227,3.0,1955000.0,3.2,3054.0,3.0,2.0,1.0,163.0,135.0,1970.0,3106.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2228,1.0,390000.0,3.2,3054.0,1.0,1.0,1.0,0.0,133.0,1970.0,3106.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2229,1.0,885000.0,3.2,3054.0,1.0,1.0,0.0,93.0,133.0,1970.0,3106.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2230,3.0,2050000.0,3.2,3054.0,3.0,2.0,0.0,84.0,148.0,1970.0,3106.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2231,2.0,910000.0,3.2,3054.0,3.0,1.0,1.0,100.0,133.0,1970.0,3106.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2232,2.0,880000.0,3.2,3054.0,2.0,1.0,0.0,142.0,133.0,1970.0,3106.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2233,4.0,1950000.0,3.2,3054.0,4.0,2.0,2.0,207.0,162.0,1900.0,3106.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2234,3.0,1280000.0,3.2,3054.0,3.0,1.0,1.0,131.0,133.0,1970.0,3106.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2235,1.0,437000.0,3.2,3054.0,1.0,1.0,1.0,0.0,56.0,1970.0,3106.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2236,2.0,1150000.0,3.2,3054.0,2.0,1.0,2.0,373.0,133.0,1970.0,3106.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2237,2.0,520000.0,3.2,3054.0,2.0,1.0,1.0,0.0,86.0,1940.0,3106.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2238,4.0,1560000.0,3.2,3054.0,3.0,1.0,2.0,512.0,133.0,1970.0,3106.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2239,2.0,1678000.0,3.2,3054.0,3.0,1.0,2.0,512.0,133.0,1970.0,3106.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2240,2.0,570000.0,3.2,3054.0,2.0,1.0,1.0,0.0,76.0,1975.0,3106.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2241,3.0,820000.0,11.4,3163.0,3.0,1.0,2.0,0.0,96.0,1989.0,7822.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2242,2.0,795000.0,11.4,3163.0,2.0,2.0,1.0,133.0,104.0,2009.0,7822.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2243,2.0,600000.0,11.4,3163.0,2.0,1.0,1.0,73.0,61.0,1970.0,7822.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2244,3.0,1295000.0,11.4,3163.0,3.0,1.0,2.0,425.0,166.0,1960.0,7822.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2245,4.0,1275000.0,11.4,3163.0,4.0,2.0,0.0,365.0,133.0,1919.0,7822.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2246,3.0,1620000.0,11.4,3163.0,3.0,1.0,1.0,808.0,133.0,1970.0,7822.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2247,2.0,510000.0,11.4,3163.0,2.0,1.0,1.0,0.0,69.0,1970.0,7822.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2248,4.0,1647000.0,11.4,3163.0,3.0,1.0,2.0,512.0,133.0,1970.0,7822.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2249,1.0,255000.0,11.4,3163.0,1.0,1.0,1.0,0.0,133.0,1970.0,7822.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2250,2.0,890000.0,11.4,3163.0,2.0,1.0,1.0,282.0,111.0,1970.0,7822.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2251,1.0,346000.0,11.4,3163.0,1.0,1.0,1.0,60.0,48.0,1970.0,7822.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2252,3.0,860000.0,11.4,3163.0,3.0,2.0,1.0,1113.0,113.0,1990.0,7822.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2253,2.0,586000.0,11.4,3163.0,2.0,1.0,1.0,898.0,133.0,1970.0,7822.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2254,2.0,772000.0,11.4,3163.0,2.0,1.0,2.0,0.0,100.0,1973.0,7822.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2255,4.0,1506000.0,11.4,3163.0,4.0,2.0,2.0,561.0,204.0,1925.0,7822.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2256,3.0,675000.0,11.4,3163.0,3.0,2.0,1.0,0.0,107.0,1990.0,7822.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2257,2.0,525000.0,11.4,3163.0,2.0,1.0,2.0,0.0,67.0,2009.0,7822.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2258,1.0,290000.0,11.4,3163.0,1.0,1.0,1.0,0.0,50.0,1960.0,7822.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2259,1.0,363000.0,11.4,3163.0,1.0,1.0,1.0,0.0,133.0,1970.0,7822.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2260,2.0,360000.0,11.4,3163.0,2.0,1.0,1.0,0.0,70.0,1970.0,7822.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2261,2.0,967500.0,11.4,3163.0,3.0,1.0,2.0,299.0,115.0,1930.0,7822.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2262,2.0,1350000.0,11.4,3163.0,1.0,2.0,2.0,265.0,133.0,1920.0,7822.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2263,2.0,516000.0,11.4,3163.0,2.0,1.0,1.0,0.0,133.0,1970.0,7822.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2264,1.0,330000.0,11.4,3163.0,1.0,1.0,1.0,0.0,33.0,1970.0,7822.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2265,3.0,1600000.0,11.4,3163.0,4.0,2.0,2.0,751.0,40.0,1923.0,7822.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2266,3.0,1170000.0,11.4,3163.0,2.0,1.0,2.0,461.0,133.0,1970.0,7822.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2267,1.0,260000.0,11.4,3163.0,1.0,1.0,1.0,0.0,133.0,1968.0,7822.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2268,3.0,1008000.0,11.4,3163.0,3.0,2.0,1.0,300.0,130.0,1990.0,7822.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2269,2.0,625000.0,11.4,3163.0,2.0,1.0,1.0,78.0,133.0,1970.0,7822.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2270,2.0,700000.0,11.4,3163.0,2.0,2.0,1.0,106.0,133.0,1970.0,7822.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2271,2.0,889500.0,11.4,3163.0,3.0,1.0,2.0,512.0,133.0,1970.0,7822.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
